By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2019-20,NYK,64,32.5,105.7,111.6,-5.9,15.8,1.03,12.8,6.7,22.3,14.2,12.4,49.2,53.8,27.1,99.72,13.1,Julius Randle,47
2018-19,NOP,73,30.6,111.2,111.4,-0.2,15.8,1.1,13.2,6.9,19.8,13.4,12.0,55.5,60.0,27.3,104.48,13.7,Julius Randle,47
2017-18,LAL,82,26.7,107.0,108.4,-1.4,15.8,0.99,13.9,8.2,20.2,14.4,14.1,56.3,60.6,25.1,101.3,13.5,Julius Randle,47
2016-17,LAL,74,28.8,104.2,114.0,-9.8,19.5,1.53,19.8,6.6,23.1,14.5,13.0,49.9,54.3,21.2,100.05,11.3,Julius Randle,47
2015-16,LAL,81,28.2,98.9,113.0,-14.1,11.1,0.97,11.6,6.9,29.2,17.4,12.0,43.5,48.2,20.9,97.52,11.0,Julius Randle,47
2014-15,LAL,1,13.6,60.0,126.9,-66.9,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.3,25.8,17.2,90.22,-24.2,Julius Randle,47
2024-25,NYK,32,34.3,121.2,110.6,10.6,14.4,1.29,13.5,8.9,31.0,20.4,10.5,61.5,66.2,26.6,99.2,17.7,Karl-Anthony Towns,15
2023-24,MIN,62,32.7,116.3,109.1,7.2,14.7,1.07,13.2,5.0,20.4,13.1,12.3,57.5,62.5,26.8,98.37,14.0,Karl-Anthony Towns,15
2022-23,MIN,29,33.0,111.2,109.4,1.8,22.5,1.63,19.6,5.0,18.1,11.8,12.1,56.5,61.8,25.0,102.72,13.8,Karl-Anthony Towns,15
2021-22,MIN,74,33.5,116.9,111.6,5.3,17.7,1.19,14.2,7.4,21.0,14.1,11.9,59.1,64.0,27.2,101.48,15.9,Karl-Anthony Towns,15
2020-21,MIN,50,33.8,114.6,114.7,-0.1,21.6,1.41,16.2,7.5,23.7,15.4,11.5,55.5,61.2,28.6,101.77,15.5,Karl-Anthony Towns,15
2019-20,MIN,35,33.9,113.9,115.4,-1.5,21.0,1.39,15.7,7.5,24.0,15.5,11.3,60.0,64.2,27.8,104.69,16.8,Karl-Anthony Towns,15
2018-19,MIN,77,33.0,112.2,111.3,0.9,16.9,1.08,13.0,9.7,25.7,17.6,12.0,57.2,62.2,28.0,101.05,17.7,Karl-Anthony Towns,15
2017-18,MIN,82,35.6,115.3,109.2,6.1,10.5,1.25,11.7,8.5,27.2,17.9,9.3,59.6,64.6,22.5,96.15,16.5,Karl-Anthony Towns,15
2016-17,MIN,82,37.0,111.8,112.1,-0.3,12.7,1.04,10.5,10.1,24.7,17.3,10.1,57.6,61.8,27.1,95.73,17.0,Karl-Anthony Towns,15
2015-16,MIN,82,32.0,106.8,109.3,-2.5,10.8,0.88,10.0,9.2,24.2,16.9,11.4,55.5,59.0,24.3,97.06,15.4,Karl-Anthony Towns,15
2024-25,PHX,22,36.0,113.1,114.2,-1.2,18.5,1.15,13.0,1.5,16.0,9.2,11.3,57.5,62.6,31.0,99.84,14.8,Kevin Durant,8
2023-24,PHX,75,37.2,118.1,113.3,4.8,21.3,1.55,16.9,1.6,15.5,8.9,10.9,58.1,62.6,28.3,100.24,14.8,Kevin Durant,8
2022-23,TOT,47,35.6,117.1,110.3,6.8,22.8,1.51,17.0,1.2,16.6,9.6,11.3,61.4,67.7,30.5,99.0,18.5,Kevin Durant,8
2022-23,PHX,8,33.7,117.7,107.0,10.7,17.1,1.4,14.3,1.2,17.0,9.7,10.2,65.6,69.7,27.3,97.79,18.4,Kevin Durant,8
2022-23,BKN,39,36.0,117.0,111.0,6.1,23.9,1.52,17.4,1.1,16.5,9.6,11.4,60.7,67.3,31.1,99.23,18.6,Kevin Durant,8
2021-22,BKN,55,37.2,116.2,109.7,6.5,27.4,1.84,19.1,1.5,16.6,9.7,10.4,57.0,63.4,31.0,101.17,18.0,Kevin Durant,8
2020-21,BKN,35,33.1,121.7,111.1,10.7,25.2,1.63,19.1,1.2,18.0,10.5,11.8,60.8,66.6,30.3,103.03,17.2,Kevin Durant,8
2018-19,GSW,78,34.6,118.7,107.3,11.4,25.1,2.03,20.0,1.3,15.3,8.8,9.8,57.1,63.1,28.3,103.33,16.2,Kevin Durant,8
2017-18,GSW,68,34.2,115.9,108.9,7.0,24.3,1.77,18.7,1.5,16.9,9.9,10.6,58.6,64.0,29.3,102.24,16.8,Kevin Durant,8
2016-17,GSW,62,33.4,118.0,102.3,15.7,21.8,2.17,18.5,2.0,20.7,12.2,8.5,59.4,65.1,27.1,102.86,18.6,Kevin Durant,8
2015-16,OKC,72,35.8,114.5,102.9,11.6,23.0,1.44,16.4,1.8,18.8,11.0,11.4,57.3,63.4,29.8,99.34,19.4,Kevin Durant,8
2014-15,OKC,27,33.8,109.5,101.0,8.5,21.3,1.49,15.3,1.7,16.3,9.2,10.3,57.8,63.3,28.0,98.59,19.4,Kevin Durant,8
2013-14,OKC,81,38.5,111.4,103.3,8.1,25.9,1.56,16.2,2.0,16.4,9.6,10.3,56.0,63.5,32.2,97.54,20.6,Kevin Durant,8
2012-13,OKC,81,38.5,113.1,100.9,12.2,21.3,1.34,15.5,1.7,17.9,10.6,11.6,55.9,64.7,29.5,94.6,20.2,Kevin Durant,8
2011-12,OKC,66,38.6,109.1,101.9,7.2,17.0,0.93,11.7,1.7,17.7,10.3,12.5,54.7,61.0,30.3,95.22,18.6,Kevin Durant,8
2010-11,OKC,78,38.9,110.8,106.8,4.1,12.7,0.98,9.5,2.0,15.4,8.9,9.7,50.9,58.9,29.6,95.02,15.9,Kevin Durant,8
2009-10,OKC,82,39.5,109.0,102.7,6.2,13.0,0.85,9.1,3.4,15.8,9.8,10.7,51.4,60.7,31.1,95.46,18.3,Kevin Durant,8
2008-09,OKC,74,39.0,100.6,109.3,-8.7,13.5,0.91,10.1,2.7,14.9,8.6,11.1,51.0,57.7,27.7,95.63,14.8,Kevin Durant,8
2007-08,SEA,80,34.6,98.9,110.1,-11.3,12.0,0.83,9.7,2.4,9.8,6.1,11.7,45.1,51.9,27.3,98.72,10.4,Kevin Durant,8
2024-25,UTA,28,31.5,111.7,122.3,-10.7,27.2,1.71,24.1,1.4,9.2,5.3,14.1,49.5,53.2,23.5,100.15,8.0,Keyonte George,84
2023-24,UTA,75,27.0,109.6,118.9,-9.3,24.4,1.77,23.3,0.7,9.5,5.1,13.2,48.2,53.3,22.4,100.98,8.1,Keyonte George,84
2024-25,DAL,32,27.8,117.6,110.4,7.2,9.4,1.48,12.2,2.1,9.4,5.8,8.3,54.0,55.9,21.1,100.14,8.5,Klay Thompson,97
2023-24,GSW,77,29.7,115.8,116.1,-0.3,11.0,1.5,11.9,1.5,9.3,5.4,7.9,55.1,57.6,23.4,101.9,9.0,Klay Thompson,97
2022-23,GSW,69,33.0,115.4,112.6,2.9,10.5,1.33,10.2,1.7,10.1,6.0,7.7,55.6,57.6,25.6,103.95,10.0,Klay Thompson,97
2021-22,GSW,32,29.4,111.4,108.0,3.3,15.3,2.05,12.1,1.5,10.6,6.2,5.9,52.9,54.7,28.4,101.53,11.4,Klay Thompson,97
2018-19,GSW,78,34.0,115.0,108.5,6.5,10.3,1.62,10.5,1.5,8.9,5.5,6.5,55.3,57.1,25.4,102.39,10.3,Klay Thompson,97
2017-18,GSW,73,34.3,112.6,105.6,7.1,10.8,1.45,12.1,1.4,8.9,5.5,8.3,58.6,59.9,23.2,101.38,10.3,Klay Thompson,97
2016-17,GSW,78,34.0,116.5,102.4,14.1,9.0,1.25,9.1,2.0,8.1,5.3,7.3,56.5,59.2,25.8,101.02,10.9,Klay Thompson,97
2015-16,GSW,80,33.3,116.0,101.3,14.6,9.4,1.2,9.3,1.4,9.0,5.5,7.7,56.9,59.7,26.0,101.35,11.4,Klay Thompson,97
2014-15,GSW,77,31.9,114.1,98.9,15.2,13.7,1.49,12.5,1.1,8.2,4.9,8.4,55.5,59.1,27.2,100.37,12.6,Klay Thompson,97
2013-14,GSW,81,35.4,109.4,100.3,9.1,9.7,1.34,10.9,1.4,7.0,4.3,8.1,53.3,55.5,22.4,97.77,8.4,Klay Thompson,97
2012-13,GSW,82,35.8,106.0,104.2,1.8,9.9,1.17,11.3,1.1,8.9,5.1,9.7,50.9,53.3,21.6,96.3,7.6,Klay Thompson,97
2011-12,GSW,66,24.4,102.8,107.2,-4.4,14.2,1.29,13.4,1.5,8.6,5.1,10.4,52.0,54.5,24.3,94.33,8.7,Klay Thompson,97
2024-25,BOS,14,27.9,112.9,109.8,3.1,9.5,1.71,9.3,5.8,17.1,11.3,5.4,52.7,58.9,24.5,102.11,13.0,Kristaps Porzingis,65
2023-24,BOS,57,29.6,120.8,109.6,11.2,9.8,1.29,10.6,5.9,16.3,11.5,8.2,58.9,64.7,24.7,100.55,13.8,Kristaps Porzingis,65
2022-23,WAS,65,32.6,116.2,114.8,1.4,12.5,1.27,11.6,5.7,19.4,13.0,9.1,56.5,62.7,27.2,99.2,14.5,Kristaps Porzingis,65
2021-22,TOT,51,29.0,109.9,109.5,0.4,13.3,1.47,10.9,6.8,20.4,13.7,7.4,51.0,57.7,28.6,97.92,15.0,Kristaps Porzingis,65
2021-22,WAS,17,28.2,114.0,116.6,-2.6,16.8,1.79,12.9,8.4,23.3,16.0,7.2,53.1,60.6,31.2,98.43,16.4,Kristaps Porzingis,65
2021-22,DAL,34,29.5,108.0,106.1,1.8,11.6,1.3,9.9,6.2,19.0,12.6,7.6,49.9,56.1,27.4,97.68,14.2,Kristaps Porzingis,65
2020-21,DAL,43,30.9,116.0,115.3,0.7,8.1,1.33,7.9,6.2,21.9,14.1,5.9,54.7,58.2,25.9,98.93,13.5,Kristaps Porzingis,65
2019-20,DAL,57,31.8,116.1,109.3,6.9,8.8,1.11,8.2,5.2,22.1,13.7,7.4,50.3,55.1,26.3,101.54,12.8,Kristaps Porzingis,65
2017-18,NYK,48,32.4,107.1,106.7,0.4,6.3,0.61,4.9,3.9,15.4,9.8,8.0,48.9,53.9,30.5,97.78,12.5,Kristaps Porzingis,65
2016-17,NYK,66,32.8,106.4,108.7,-2.4,7.3,0.82,7.4,5.0,15.9,10.5,9.0,50.7,54.6,24.0,97.86,10.6,Kristaps Porzingis,65
2015-16,NYK,72,28.4,104.6,104.3,0.3,7.6,0.78,7.7,6.3,18.4,12.4,10.0,46.7,51.8,24.3,94.93,11.3,Kristaps Porzingis,65
2024-25,DAL,30,35.6,116.6,110.9,5.7,20.9,2.16,18.3,2.9,9.3,6.2,8.5,57.5,61.1,25.7,100.77,13.2,Kryie Irving,21
2023-24,DAL,58,35.0,119.6,112.6,6.9,22.5,2.82,18.5,2.1,11.6,6.9,6.6,57.3,60.8,27.4,100.89,14.4,Kryie Irving,21
2022-23,TOT,60,37.3,117.9,113.2,4.7,23.3,2.59,18.8,2.9,10.7,7.0,7.3,57.2,61.3,28.6,98.47,14.6,Kryie Irving,21
2022-23,DAL,20,38.1,121.4,115.7,5.8,24.8,3.24,20.8,3.0,10.8,7.0,6.4,58.6,63.4,27.0,98.28,14.6,Kryie Irving,21
2022-23,BKN,40,36.9,116.0,111.9,4.2,22.5,2.32,17.8,2.9,10.6,7.1,7.7,56.5,60.4,29.4,98.57,14.5,Kryie Irving,21
2021-22,BKN,29,37.6,118.9,113.8,5.2,23.5,2.29,18.5,1.5,9.6,5.7,8.1,55.0,59.2,28.3,100.75,13.5,Kryie Irving,21
2020-21,BKN,54,34.9,119.4,113.8,5.6,26.9,2.49,19.9,2.9,10.1,6.7,8.0,57.6,61.4,29.7,101.13,14.9,Kryie Irving,21
2019-20,BKN,20,32.9,112.7,113.1,-0.4,33.1,2.46,20.0,3.2,12.0,7.5,8.1,54.6,59.5,31.8,104.28,16.4,Kryie Irving,21
2018-19,BOS,67,33.0,113.4,107.1,6.2,33.0,2.7,23.5,3.1,11.3,7.2,8.7,55.7,59.2,28.6,102.01,15.7,Kryie Irving,21
2017-18,BOS,60,32.2,110.0,104.3,5.6,28.2,2.2,18.7,1.7,9.6,5.7,8.5,56.8,61.0,29.8,98.22,16.5,Kryie Irving,21
2016-17,CLE,72,35.1,116.7,110.3,6.4,27.8,2.32,19.6,2.0,6.8,4.5,8.4,53.5,58.0,29.5,97.54,13.5,Kryie Irving,21
2015-16,CLE,53,31.5,111.6,105.8,5.8,25.3,2.02,18.9,2.6,7.1,4.8,9.4,49.6,54.0,28.5,94.52,12.2,Kryie Irving,21
2014-15,CLE,75,36.4,112.4,104.8,7.7,23.6,2.09,19.9,2.1,6.7,4.4,9.5,53.2,58.3,25.5,94.55,12.8,Kryie Irving,21
2013-14,CLE,71,35.2,103.7,108.6,-4.9,31.1,2.28,21.7,2.0,8.5,5.1,9.5,48.0,53.3,27.4,94.29,13.0,Kryie Irving,21
2012-13,CLE,59,34.7,104.0,108.7,-4.6,31.5,1.83,20.3,1.6,9.5,5.3,11.1,50.3,55.3,29.2,95.48,13.9,Kryie Irving,21
2011-12,CLE,51,30.5,104.1,109.8,-5.6,32.4,1.72,21.8,2.7,9.9,6.1,12.7,51.7,56.6,27.5,94.31,13.8,Kryie Irving,21
2024-25,WAS,17,26.4,101.9,116.9,-14.9,12.6,0.92,10.8,2.2,17.3,9.5,11.7,49.6,50.8,25.8,105.13,9.1,Kyle Kuzma,90
2023-24,WAS,70,32.6,109.7,120.8,-11.0,20.1,1.54,15.6,2.6,17.0,9.8,10.1,52.1,54.7,29.5,103.56,11.4,Kyle Kuzma,90
2022-23,WAS,64,35.0,112.9,112.6,0.3,16.4,1.26,14.3,2.5,17.2,10.2,11.4,51.8,54.4,27.3,100.4,10.9,Kyle Kuzma,90
2021-22,WAS,66,33.4,108.2,114.3,-6.1,16.4,1.38,16.2,3.2,21.3,12.6,11.8,52.0,54.7,23.8,98.94,11.8,Kyle Kuzma,90
2020-21,LAL,68,28.7,104.8,105.4,-0.6,10.0,1.12,12.2,5.4,15.7,10.5,10.9,53.3,54.6,19.8,99.72,9.7,Kyle Kuzma,90
2019-20,LAL,61,25.0,110.1,105.2,4.9,7.6,0.88,8.9,3.3,13.5,8.5,10.1,50.0,53.1,22.1,103.35,8.5,Kyle Kuzma,90
2018-19,LAL,70,33.1,108.4,109.7,-1.3,11.3,1.34,11.8,2.5,12.7,7.7,8.8,51.5,54.6,23.3,104.67,9.6,Kyle Kuzma,90
2017-18,LAL,77,31.2,105.3,107.5,-2.2,9.1,1.01,10.0,3.5,15.4,9.5,10.0,52.7,54.9,21.9,101.81,10.4,Kyle Kuzma,90
2024-25,CHA,22,33.7,111.6,113.7,-2.1,41.0,1.81,19.3,2.3,13.1,7.4,10.7,51.7,55.7,37.6,101.12,14.9,Lamelo Ball,4
2023-24,CHA,22,32.3,111.8,120.2,-8.4,39.5,2.12,24.3,3.8,12.2,7.8,11.5,51.5,56.1,31.5,103.0,13.3,Lamelo Ball,4
2022-23,CHA,36,35.2,112.5,117.3,-4.7,35.2,2.36,25.3,3.1,14.7,8.7,10.8,51.0,54.1,28.9,104.37,12.2,Lamelo Ball,4
2021-22,CHA,75,32.3,114.0,112.5,1.5,34.1,2.33,26.4,4.2,15.7,9.8,11.3,51.7,55.4,27.1,102.88,13.2,Lamelo Ball,4
2020-21,CHA,51,28.8,108.7,111.8,-3.1,32.2,2.16,26.1,4.1,16.1,10.0,12.1,50.4,53.9,24.7,103.35,12.1,Lamelo Ball,4
2024-25,UTA,28,31.9,110.8,118.3,-7.5,9.7,1.38,10.1,5.4,13.8,9.6,7.3,52.9,59.4,22.5,101.15,11.5,Lauri Markkanen,53
2023-24,UTA,55,33.1,117.6,116.9,0.6,9.0,1.43,9.2,6.5,17.6,12.1,6.4,57.8,63.1,24.1,102.49,13.6,Lauri Markkanen,53
2022-23,UTA,66,34.4,117.4,113.6,3.8,8.6,0.97,7.9,5.5,18.3,12.0,8.2,58.7,64.1,25.9,101.06,15.4,Lauri Markkanen,53
2021-22,CLE,61,30.8,113.9,109.9,3.9,6.2,1.5,8.9,3.3,14.7,9.2,5.9,54.2,58.2,19.2,97.7,9.7,Lauri Markkanen,53
2020-21,CHI,51,25.8,107.1,109.9,-2.8,5.1,0.87,6.9,2.7,17.3,10.1,7.9,59.4,61.9,19.7,100.78,11.0,Lauri Markkanen,53
2019-20,CHI,50,29.8,105.3,107.3,-2.0,7.7,0.91,9.1,3.8,17.4,10.4,10.0,51.7,56.0,20.9,101.72,10.3,Lauri Markkanen,53
2018-19,CHI,52,32.3,106.8,112.3,-5.5,7.0,0.88,7.3,4.3,23.4,13.8,8.2,50.6,55.3,24.5,99.33,12.5,Lauri Markkanen,53
2017-18,CHI,68,29.7,101.5,110.5,-9.0,6.4,0.95,7.3,3.7,21.7,12.3,7.6,51.8,55.2,21.5,99.49,11.4,Lauri Markkanen,53
2024-25,LAL,33,34.9,109.9,116.4,-6.6,43.3,2.41,27.3,2.5,19.5,11.0,11.3,56.8,59.7,28.3,101.08,16.6,LeBron James,27
2023-24,LAL,71,35.3,117.4,113.6,3.8,35.8,2.4,26.0,2.6,17.2,10.4,10.8,59.9,63.0,28.5,101.54,16.9,LeBron James,27
2022-23,LAL,55,35.5,115.6,111.0,4.6,30.8,2.11,19.8,3.3,19.1,11.4,9.4,54.9,58.3,32.2,103.11,17.2,LeBron James,27
2021-22,LAL,56,37.2,110.9,113.5,-2.5,29.7,1.78,18.4,3.1,18.5,10.9,10.4,59.0,61.9,31.7,100.92,18.0,LeBron James,27
2020-21,LAL,45,33.4,112.4,103.2,9.2,39.4,2.08,24.3,2.0,20.2,11.4,11.7,57.6,60.2,31.0,100.41,19.1,LeBron James,27
2019-20,LAL,67,34.6,112.1,103.6,8.5,47.7,2.62,28.5,2.8,19.1,11.0,10.9,55.0,57.7,30.8,101.5,19.8,LeBron James,27
2018-19,LAL,55,35.2,109.6,107.6,2.0,37.6,2.3,23.6,2.9,19.3,11.4,10.2,56.0,58.8,31.1,104.12,18.8,LeBron James,27
2017-18,CLE,82,36.9,113.7,112.1,1.6,43.2,2.15,25.8,3.3,20.1,11.9,12.0,59.0,62.1,31.0,99.12,19.1,LeBron James,27
2016-17,CLE,74,37.8,116.7,108.5,8.3,38.8,2.13,25.7,3.6,18.9,11.4,12.1,59.4,61.9,29.2,97.0,18.3,LeBron James,27
2015-16,CLE,76,35.6,114.0,102.6,11.4,33.9,2.06,21.6,4.2,16.7,10.6,10.5,55.1,58.8,30.5,94.61,18.9,LeBron James,27
2014-15,CLE,69,36.1,113.8,102.8,10.9,36.6,1.88,22.4,2.2,14.7,8.6,11.9,53.5,57.7,31.8,94.06,17.1,LeBron James,27
2013-14,MIA,77,37.7,112.0,105.1,6.9,31.1,1.81,20.7,3.4,16.5,10.4,11.5,61.0,64.9,30.3,93.04,20.0,LeBron James,27
2012-13,MIA,76,37.9,114.2,101.9,12.3,34.4,2.44,23.3,3.9,18.0,11.5,9.6,60.3,64.0,29.4,92.28,22.1,LeBron James,27
2011-12,MIA,62,37.5,108.6,98.4,10.2,31.8,1.82,19.5,4.4,17.1,11.1,10.7,55.4,60.5,31.1,93.41,22.0,LeBron James,27
2010-11,MIA,79,38.8,111.5,101.4,10.1,34.3,1.95,21.3,2.9,16.3,10.1,10.9,54.1,59.4,30.7,92.52,20.1,LeBron James,27
2009-10,CLE,76,39.0,114.0,103.0,11.0,39.8,2.49,23.5,2.7,16.5,9.9,9.4,54.5,60.4,32.8,92.57,21.8,LeBron James,27
2008-09,CLE,81,37.7,114.0,99.4,14.6,36.5,2.44,21.2,3.7,16.8,10.4,8.7,53.0,59.1,33.0,90.44,22.6,LeBron James,27
2007-08,CLE,75,40.4,107.2,105.5,1.7,35.2,2.11,19.5,4.3,15.8,9.9,9.2,51.8,56.8,32.8,92.17,19.9,LeBron James,27
2006-07,CLE,78,40.9,105.6,99.9,5.7,28.1,1.88,17.9,2.6,14.7,8.4,9.5,50.7,55.2,30.3,91.92,18.1,LeBron James,27
2005-06,CLE,79,42.5,108.2,104.4,3.8,31.5,2.0,17.7,2.3,15.0,8.6,8.9,51.5,56.8,32.9,91.25,19.2,LeBron James,27
2004-05,CLE,80,42.3,106.2,104.1,2.1,32.4,2.2,20.7,3.3,14.7,8.9,9.4,50.4,55.4,29.2,91.02,19.0,LeBron James,27
2003-04,CLE,79,39.6,101.4,103.4,-2.0,26.8,1.7,19.2,3.1,10.4,6.7,11.3,43.8,48.8,27.6,93.07,12.3,LeBron James,27
2024-25,DAL,22,35.7,119.2,109.3,9.9,33.6,2.29,22.3,2.0,20.0,11.2,9.7,54.4,58.4,31.9,101.72,17.2,Luka Doncic,7
2023-24,DAL,70,37.5,119.6,113.8,5.8,42.8,2.43,23.9,2.2,21.8,12.1,9.8,57.3,61.7,35.5,101.06,20.0,Luka Doncic,7
2022-23,DAL,66,36.2,118.1,116.0,2.1,40.8,2.24,21.1,2.4,22.4,12.4,9.4,56.0,60.9,36.8,97.63,20.2,Luka Doncic,7
2021-22,DAL,65,35.4,113.8,110.3,3.5,45.8,1.95,22.9,2.5,23.0,12.9,11.8,52.9,57.1,36.8,96.18,19.1,Luka Doncic,7
2020-21,DAL,66,34.3,116.6,112.7,3.9,42.5,2.02,23.6,2.4,20.2,11.5,11.7,55.0,58.7,35.0,99.4,17.9,Luka Doncic,7
2019-20,DAL,61,33.6,116.7,111.4,5.3,45.4,2.07,23.6,3.6,22.4,13.2,11.4,53.1,58.5,35.5,101.24,19.4,Luka Doncic,7
2018-19,DAL,72,32.2,107.6,110.6,-3.1,31.7,1.74,20.7,3.6,19.8,11.7,11.9,49.7,54.5,29.6,100.99,14.9,Luka Doncic,7
2024-25,DET,36,28.2,108.8,108.5,0.4,9.9,1.69,10.9,1.9,8.5,5.2,6.4,55.6,56.8,21.6,102.35,9.3,Malik Beasley,83
2023-24,MIL,79,29.6,118.3,112.6,5.8,5.9,2.0,12.0,1.7,9.8,5.9,6.0,59.8,60.3,14.2,102.26,6.5,Malik Beasley,83
2022-23,TOT,81,25.8,112.4,114.6,-2.2,8.6,1.38,10.6,1.6,11.6,6.6,7.7,52.0,53.1,20.7,102.18,7.9,Malik Beasley,83
2022-23,LAL,26,23.9,108.9,111.1,-2.2,7.2,1.03,9.2,1.2,11.9,6.6,8.9,51.5,52.1,20.2,103.21,7.1,Malik Beasley,83
2022-23,UTA,55,26.8,113.9,116.1,-2.2,9.2,1.55,11.1,1.8,11.4,6.6,7.2,52.2,53.5,20.9,101.74,8.2,Malik Beasley,83
2021-22,MIN,79,25.0,112.1,110.1,2.0,8.5,2.7,11.3,1.2,10.0,5.4,4.2,53.2,54.4,18.9,103.24,8.1,Malik Beasley,83
2020-21,MIN,37,32.8,107.9,115.0,-7.2,11.4,1.47,11.3,2.1,11.2,6.4,7.7,54.7,57.0,23.5,102.1,10.1,Malik Beasley,83
2019-20,TOT,55,22.0,109.8,111.6,-1.9,9.3,1.32,10.8,1.4,10.7,5.9,8.2,52.5,54.6,20.8,103.39,8.3,Malik Beasley,83
2019-20,MIN,14,33.1,111.6,119.4,-7.7,9.1,1.29,9.2,1.8,13.7,7.4,7.2,57.7,59.1,23.1,106.17,10.1,Malik Beasley,83
2019-20,DEN,41,18.2,108.6,106.6,1.9,9.4,1.33,12.0,1.1,8.9,4.9,9.0,48.5,51.1,19.3,101.67,6.9,Malik Beasley,83
2018-19,DEN,81,23.2,111.2,107.3,3.9,7.4,1.76,10.6,1.8,8.5,5.1,6.0,58.4,59.9,18.1,100.59,8.9,Malik Beasley,83
2017-18,DEN,62,9.4,104.3,105.3,-1.0,7.7,1.29,12.6,2.3,9.5,5.8,9.8,48.9,50.9,15.1,102.96,6.0,Malik Beasley,83
2016-17,DEN,22,7.5,109.9,94.4,15.5,9.8,1.38,11.3,3.2,6.4,5.0,8.2,51.4,53.6,21.6,105.09,8.6,Malik Beasley,83
2024-25,DEN,34,34.7,119.9,113.1,6.8,10.0,1.83,13.7,4.7,13.2,9.2,7.5,62.1,63.5,19.5,101.8,10.5,Micheal Porter Jr.,54
2023-24,DEN,81,31.7,120.2,112.1,8.1,6.4,1.33,9.1,4.2,17.7,11.1,6.9,58.6,60.1,20.2,97.81,10.6,Micheal Porter Jr.,54
2022-23,DEN,62,29.0,122.6,112.2,10.4,4.8,0.96,6.5,3.8,15.1,9.7,6.8,60.2,62.1,22.0,100.42,10.3,Micheal Porter Jr.,54
2021-22,DEN,9,29.4,104.5,94.7,9.8,8.5,1.42,12.6,3.5,17.2,10.8,8.9,40.8,41.6,19.2,100.33,7.4,Micheal Porter Jr.,54
2020-21,DEN,61,31.3,120.2,111.9,8.3,5.2,0.91,6.9,5.1,18.9,12.1,7.6,64.6,66.3,21.4,98.1,12.5,Micheal Porter Jr.,54
2019-20,DEN,55,16.4,113.0,112.4,0.7,7.4,0.94,9.0,7.0,21.4,14.1,9.6,59.0,61.7,21.1,101.26,12.3,Micheal Porter Jr.,54
2024-25,NYK,37,39.2,119.9,112.2,7.7,11.3,2.02,15.5,2.5,6.0,4.3,7.7,58.3,59.1,18.9,98.56,8.6,Mikal Bridges,57
2023-24,BKN,82,34.8,111.0,114.3,-3.3,16.3,1.82,15.9,2.2,10.5,6.3,8.7,52.1,56.0,23.8,98.35,10.5,Mikal Bridges,57
2022-23,TOT,83,35.7,114.0,113.2,0.8,14.1,2.15,15.1,2.6,9.4,6.0,7.0,53.5,58.7,22.3,98.56,11.2,Mikal Bridges,57
2022-23,BKN,27,34.2,112.3,112.6,-0.3,14.2,1.47,10.3,2.4,10.2,6.3,7.0,54.3,60.7,29.5,97.97,14.4,Mikal Bridges,57
2022-23,PHX,56,36.4,114.8,113.5,1.3,14.1,2.58,18.1,2.7,9.1,5.9,7.0,52.9,57.4,19.1,98.83,9.9,Mikal Bridges,57
2021-22,PHX,82,34.8,116.7,106.9,9.8,8.4,2.72,15.7,2.7,8.9,6.0,5.8,60.1,62.7,14.9,100.59,9.1,Mikal Bridges,57
2020-21,PHX,72,32.6,117.5,110.0,7.4,8.5,2.67,16.3,3.5,9.9,6.8,6.1,64.3,66.7,14.7,98.32,9.9,Mikal Bridges,57
2019-20,PHX,73,28.0,111.0,108.1,2.9,8.6,1.77,17.4,3.2,10.7,7.0,9.9,58.3,62.0,12.5,103.12,8.2,Mikal Bridges,57
2018-19,PHX,82,29.5,105.3,112.0,-6.8,9.7,2.47,20.3,2.3,8.5,5.4,8.2,52.3,55.6,11.9,102.19,6.4,Mikal Bridges,57
2024-25,CHA,22,31.1,107.2,114.0,-6.8,18.7,1.84,16.1,2.5,21.2,11.5,8.8,47.8,52.6,25.1,101.41,12.9,Miles Bridges,64
2023-24,CHA,69,37.4,108.0,120.1,-12.1,14.6,1.67,13.9,2.7,17.6,9.9,8.3,52.7,55.6,24.2,98.46,11.1,Miles Bridges,64
2021-22,CHA,80,35.5,114.5,112.4,2.1,15.3,2.0,16.6,3.0,15.8,9.4,8.3,55.4,59.3,22.4,100.98,12.0,Miles Bridges,64
2020-21,CHA,66,29.3,110.4,110.1,0.3,11.3,1.39,15.9,4.1,15.8,10.0,11.5,59.6,62.5,17.0,100.77,10.3,Miles Bridges,64
2019-20,CHA,65,30.7,104.4,114.0,-9.7,9.2,1.2,11.2,4.2,13.8,8.8,9.3,48.9,52.0,19.6,97.15,8.2,Miles Bridges,64
2018-19,CHA,80,21.2,107.8,111.5,-3.7,8.1,1.9,13.8,3.7,14.8,9.1,7.3,52.7,54.8,14.7,101.3,8.5,Miles Bridges,64
2024-25,IND,35,31.3,113.9,112.6,1.3,7.3,0.73,9.7,4.8,17.5,11.4,13.2,57.8,60.2,20.5,99.78,9.7,Myles Turner,88
