By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2023-24,BOS,74,35.7,26.9,9.1,19.3,47.1,3.1,8.2,37.6,5.6,6.7,83.3,0.9,7.2,8.1,4.9,2.5,1.0,0.6,2.0,46.2,25,0,8.2,Jayson Tatum,6
2022-23,BOS,74,36.9,30.1,9.8,21.1,46.6,3.2,9.3,35.0,7.2,8.4,85.4,1.1,7.7,8.8,4.6,2.9,1.1,0.7,2.2,49.9,31,1,6.4,Jayson Tatum,6
2021-22,BOS,76,35.9,26.9,9.3,20.6,45.3,3.0,8.6,35.3,5.3,6.2,85.3,1.1,6.9,8.0,4.4,2.9,1.0,0.6,2.3,45.2,22,0,8.8,Jayson Tatum,6
2020-21,BOS,64,35.8,26.4,9.5,20.6,45.9,2.9,7.6,38.6,4.6,5.3,86.8,0.8,6.6,7.4,4.3,2.7,1.2,0.5,1.9,44.1,15,1,2.5,Jayson Tatum,6
2019-20,BOS,66,34.3,23.4,8.4,18.6,45.0,2.9,7.1,40.3,3.8,4.7,81.2,1.0,6.0,7.0,3.0,2.3,1.4,0.9,2.1,40.8,10,0,7.6,Jayson Tatum,6
2018-19,BOS,79,31.1,15.7,5.9,13.1,45.0,1.5,3.9,37.3,2.5,2.9,85.5,0.9,5.2,6.0,2.1,1.5,1.1,0.7,2.1,30.0,8,0,4.6,Jayson Tatum,6
2017-18,BOS,80,30.5,13.9,5.0,10.4,47.5,1.3,3.0,43.4,2.7,3.2,82.6,0.6,4.4,5.0,1.6,1.4,1.0,0.7,2.1,26.2,4,0,4.3,Jayson Tatum,6
2024-25,MEM,20,27.7,21.2,7.1,15.7,45.4,1.6,4.8,32.3,5.5,6.5,83.8,0.7,3.8,4.4,7.9,3.8,1.1,0.4,1.6,39.0,7,1,7.6,Ja Morant,38
2023-24,MEM,9,35.3,25.1,8.9,18.9,47.1,1.6,5.7,27.5,5.8,7.1,81.3,0.7,4.9,5.6,8.1,3.0,0.8,0.6,2.1,44.9,3,0,1.2,Ja Morant,38
2022-23,MEM,61,31.9,26.2,9.3,19.9,46.6,1.5,4.9,30.7,6.1,8.1,74.8,1.0,4.9,5.9,8.1,3.4,1.1,0.3,1.6,46.0,20,7,5.0,Ja Morant,38
2021-22,MEM,57,33.1,27.4,10.2,20.6,49.3,1.5,4.5,34.4,5.5,7.3,76.1,1.4,4.4,5.7,6.7,3.4,1.2,0.4,1.5,45.6,10,1,3.3,Ja Morant,38
2020-21,MEM,63,32.6,19.1,6.8,15.2,44.9,1.2,3.8,30.3,4.3,5.9,72.8,0.9,3.1,4.0,7.4,3.2,0.9,0.2,1.4,35.1,14,1,1.7,Ja Morant,38
2019-20,MEM,67,31.0,17.8,6.7,14.0,47.7,0.9,2.7,33.5,3.6,4.6,77.6,0.8,3.1,3.9,7.3,3.3,0.9,0.3,1.6,33.5,15,2,-0.3,Ja Morant,38
2024-25,POR,29,32.7,15.0,4.9,12.7,38.2,2.4,6.4,38.2,2.8,3.4,82.0,0.5,3.1,3.6,2.3,1.4,0.9,1.0,2.3,27.0,0,0,-8.4,Jerami Grant,91
2023-24,POR,54,33.9,21.0,7.1,15.7,45.1,2.1,5.1,40.2,4.7,5.8,81.7,0.7,2.9,3.5,2.8,2.1,0.8,0.6,2.2,31.7,1,0,-6.5,Jerami Grant,91
2022-23,POR,63,35.6,20.5,6.9,14.5,47.5,2.3,5.7,40.1,4.4,5.4,81.3,0.8,3.7,4.5,2.4,1.8,0.8,0.8,2.4,32.5,2,0,-0.6,Jerami Grant,91
2021-22,DET,47,31.9,19.2,6.3,14.9,42.6,1.9,5.4,35.8,4.6,5.5,83.8,0.6,3.5,4.1,2.4,1.8,0.9,1.0,2.3,31.8,1,0,-4.7,Jerami Grant,91
2020-21,DET,54,33.9,22.3,7.4,17.3,42.9,2.1,6.1,35.0,5.4,6.4,84.5,0.6,4.0,4.6,2.8,2.0,0.6,1.1,2.3,35.2,3,0,-2.2,Jerami Grant,91
2019-20,DEN,71,26.6,12.0,4.3,8.9,47.8,1.4,3.5,38.9,2.1,2.8,75.0,0.8,2.7,3.5,1.2,0.9,0.7,0.8,2.2,21.7,0,0,-1.2,Jerami Grant,91
2018-19,OKC,80,32.7,13.6,5.1,10.3,49.7,1.4,3.7,39.2,2.0,2.8,71.0,1.2,4.0,5.2,1.0,0.8,0.8,1.3,2.7,26.6,4,0,3.8,Jerami Grant,91
2017-18,OKC,81,20.3,8.4,3.0,5.6,53.5,0.4,1.4,29.1,2.0,3.0,67.5,1.1,2.9,3.9,0.7,0.7,0.4,1.0,1.9,17.5,2,0,0.2,Jerami Grant,91
2016-17,TOT,80,19.1,5.5,1.9,4.1,46.3,0.5,1.5,37.1,1.1,1.8,61.2,0.5,2.1,2.6,0.6,0.6,0.4,1.0,1.9,13.1,0,0,-2.3,Jerami Grant,91
2016-17,OKC,78,19.1,5.4,1.9,4.0,46.9,0.6,1.5,37.7,1.1,1.8,61.9,0.5,2.1,2.6,0.6,0.5,0.4,1.0,1.8,13.0,0,0,-2.2,Jerami Grant,91
2016-17,PHI,2,20.6,8.0,3.0,8.5,35.3,0.0,1.0,0.0,2.0,4.0,50.0,0.0,3.0,3.0,0.0,1.5,0.0,2.0,2.5,16.1,0,0,-7.0,Jerami Grant,91
2015-16,PHI,77,26.8,9.7,3.3,7.8,41.9,0.5,1.9,24.0,2.8,4.2,65.8,1.3,3.4,4.7,1.8,1.4,0.7,1.6,2.8,23.6,3,0,-6.4,Jerami Grant,91
2014-15,PHI,65,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,0.8,2.3,3.0,1.2,1.3,0.6,1.0,2.2,15.5,0,0,-2.7,Jerami Grant,91
2024-25,MIA,22,30.8,17.6,5.8,10.5,55.2,0.5,1.5,37.5,5.4,6.9,78.8,2.3,3.2,5.5,4.7,1.2,1.2,0.4,1.0,34.8,2,1,3.1,Jimmy Butler,69
2023-24,MIA,60,34.0,20.8,6.6,13.2,49.9,1.0,2.4,41.4,6.6,7.7,85.8,1.8,3.6,5.3,5.0,1.7,1.3,0.3,1.1,37.7,5,1,3.6,Jimmy Butler,69
2022-23,MIA,64,33.4,22.9,7.5,13.9,53.9,0.6,1.6,35.0,7.4,8.7,85.0,2.2,3.7,5.9,5.3,1.6,1.8,0.3,1.3,42.8,11,0,0.7,Jimmy Butler,69
2021-22,MIA,57,33.9,21.4,7.0,14.5,48.0,0.5,2.0,23.3,6.9,8.0,87.0,1.8,4.1,5.9,5.5,2.1,1.6,0.5,1.5,40.9,12,4,4.3,Jimmy Butler,69
2020-21,MIA,52,33.6,21.5,7.0,14.2,49.7,0.5,2.0,24.5,6.9,8.0,86.3,1.8,5.1,6.9,7.1,2.1,2.1,0.3,1.4,45.6,17,4,3.8,Jimmy Butler,69
2019-20,MIA,58,33.8,19.9,5.9,13.1,45.5,0.5,2.1,24.4,7.6,9.1,83.4,1.8,4.8,6.7,6.0,2.2,1.8,0.6,1.4,41.8,11,3,4.4,Jimmy Butler,69
2018-19,TOT,65,33.6,18.7,6.4,13.9,46.2,1.0,3.0,34.7,4.8,5.6,85.5,1.9,3.4,5.3,4.0,1.5,1.9,0.6,1.7,37.1,3,0,2.5,Jimmy Butler,69
2018-19,PHI,55,33.2,18.2,6.3,13.6,46.1,0.9,2.7,33.8,4.8,5.5,86.8,1.9,3.4,5.3,4.0,1.5,1.8,0.5,1.7,36.1,3,0,4.0,Jimmy Butler,69
2018-19,MIN,10,36.1,21.3,7.4,15.7,47.1,1.7,4.5,37.8,4.8,6.1,78.7,1.6,3.6,5.2,4.3,1.4,2.4,1.0,1.8,42.8,0,0,-6.1,Jimmy Butler,69
2017-18,MIN,59,36.7,22.2,7.4,15.6,47.4,1.2,3.4,35.0,6.2,7.2,85.4,1.3,4.0,5.3,4.9,1.8,2.0,0.4,1.3,41.1,3,0,6.3,Jimmy Butler,69
2016-17,CHI,76,37.0,23.9,7.5,16.5,45.5,1.2,3.3,36.7,7.7,8.9,86.5,1.7,4.5,6.2,5.5,2.1,1.9,0.4,1.5,44.4,15,2,2.7,Jimmy Butler,69
2015-16,CHI,67,36.9,20.9,7.0,15.4,45.4,1.0,3.1,31.2,5.9,7.1,83.2,1.2,4.2,5.3,4.8,2.0,1.6,0.6,1.9,39.4,10,2,-0.2,Jimmy Butler,69
2014-15,CHI,65,38.7,20.0,6.5,14.0,46.2,1.1,3.0,37.8,5.9,7.1,83.4,1.8,4.1,5.8,3.3,1.4,1.8,0.6,1.7,37.4,4,0,3.7,Jimmy Butler,69
2013-14,CHI,67,38.7,13.1,4.1,10.3,39.7,1.0,3.6,28.3,3.9,5.0,76.9,1.3,3.6,4.9,2.6,1.5,1.9,0.5,1.6,28.7,5,0,2.8,Jimmy Butler,69
2012-13,CHI,82,26.0,8.6,2.9,6.2,46.7,0.5,1.3,38.1,2.3,2.8,80.3,1.7,2.3,4.0,1.4,0.8,1.0,0.4,1.2,18.7,4,0,0.7,Jimmy Butler,69
2011-12,CHI,42,8.5,2.6,0.8,1.9,40.5,0.0,0.3,18.2,1.0,1.3,76.8,0.5,0.8,1.3,0.3,0.3,0.3,0.1,0.5,5.5,0,0,1.9,Jimmy Butler,69
2024-25,PHI,11,29.3,23.7,7.5,16.7,45.1,1.2,3.9,30.2,7.5,8.0,93.2,1.6,5.4,7.0,3.8,3.3,0.9,1.0,2.3,40.3,2,0,0.8,Joel Embiid,25
2023-24,PHI,39,33.6,34.7,11.5,21.8,52.9,1.4,3.6,38.8,10.2,11.6,88.3,2.4,8.6,11.0,5.6,3.8,1.2,1.7,2.9,61.1,30,2,6.8,Joel Embiid,25
2022-23,PHI,66,34.6,33.1,11.0,20.1,54.8,1.0,3.0,33.0,10.0,11.7,85.7,1.7,8.4,10.2,4.2,3.4,1.0,1.7,3.1,56.2,39,1,6.4,Joel Embiid,25
2021-22,PHI,68,33.8,30.6,9.8,19.6,49.9,1.4,3.7,37.1,9.6,11.8,81.4,2.1,9.6,11.7,4.2,3.1,1.1,1.5,2.7,55.5,46,2,5.4,Joel Embiid,25
2020-21,PHI,51,31.1,28.5,9.0,17.6,51.3,1.1,3.0,37.7,9.2,10.7,85.9,2.2,8.4,10.6,2.8,3.1,1.0,1.4,2.4,49.3,31,0,7.9,Joel Embiid,25
2019-20,PHI,51,29.5,23.0,7.5,15.7,47.7,1.1,3.4,33.1,6.9,8.5,80.7,2.8,8.9,11.6,3.0,3.1,0.9,1.3,3.4,44.8,37,0,3.2,Joel Embiid,25
2018-19,PHI,64,33.7,27.5,9.1,18.7,48.4,1.2,4.1,30.0,8.2,10.1,80.4,2.5,11.1,13.6,3.7,3.5,0.7,1.9,3.3,53.7,58,2,5.8,Joel Embiid,25
2017-18,PHI,63,30.4,22.9,8.1,16.8,48.3,1.0,3.4,30.8,5.7,7.4,76.9,2.3,8.7,11.0,3.2,3.7,0.6,1.8,3.3,44.3,38,0,7.7,Joel Embiid,25
2016-17,PHI,31,25.4,20.2,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,2.0,5.9,7.8,2.1,3.8,0.9,2.5,3.6,39.0,9,0,2.2,Joel Embiid,25
2024-25,UTA,27,29.9,17.9,6.6,12.5,52.5,1.4,3.3,43.8,3.4,3.9,86.7,2.3,5.9,8.3,2.5,2.5,1.1,0.9,2.9,35.2,8,0,-1.1,John Collins,62
2023-24,UTA,68,28.0,15.1,5.8,11.0,53.2,1.3,3.4,37.1,2.2,2.7,79.5,2.3,6.1,8.5,1.1,1.4,0.6,0.9,2.8,30.0,24,0,-4.5,John Collins,62
2022-23,ATL,71,30.0,13.1,5.1,10.0,50.8,1.0,3.4,29.2,2.0,2.5,80.3,1.1,5.4,6.5,1.2,1.1,0.6,1.0,3.1,26.5,11,0,-0.3,John Collins,62
2021-22,ATL,54,30.8,16.2,6.3,11.9,52.6,1.2,3.3,36.4,2.5,3.1,79.3,1.7,6.1,7.8,1.8,1.1,0.6,1.0,3.0,32.2,16,0,0.7,John Collins,62
2020-21,ATL,63,29.3,17.6,6.8,12.2,55.6,1.3,3.3,39.9,2.7,3.2,83.3,1.9,5.5,7.4,1.2,1.3,0.5,1.0,3.1,31.7,16,0,2.9,John Collins,62
2019-20,ATL,41,33.2,21.6,8.6,14.8,58.3,1.4,3.6,40.1,2.9,3.7,80.0,2.8,7.3,10.1,1.5,1.8,0.8,1.6,3.4,41.2,22,0,-4.0,John Collins,62
2018-19,ATL,61,30.0,19.5,7.6,13.6,56.0,0.9,2.6,34.8,3.3,4.4,76.3,3.6,6.2,9.8,2.0,2.0,0.4,0.6,3.3,35.2,32,0,-1.2,John Collins,62
2017-18,ATL,74,24.1,10.5,4.2,7.4,57.6,0.2,0.6,34.0,1.8,2.5,71.5,2.4,4.9,7.3,1.3,1.4,0.6,1.1,2.9,25.0,11,0,-3.0,John Collins,62
2024-25,UTA,22,25.6,16.0,5.4,13.0,41.5,1.9,5.5,34.2,3.3,4.1,81.1,0.6,2.7,3.4,3.8,2.5,0.9,0.3,1.5,26.8,0,0,-6.8,Jordan Clarkson,82
2023-24,UTA,55,30.6,17.1,6.1,14.8,41.3,1.7,5.6,29.4,3.2,3.7,88.1,0.9,2.5,3.4,5.0,2.7,0.6,0.1,1.5,28.4,6,1,-3.5,Jordan Clarkson,82
2022-23,UTA,61,32.6,20.8,7.5,16.9,44.4,2.5,7.5,33.8,3.3,4.0,81.6,1.2,2.9,4.0,4.4,3.0,0.5,0.2,2.0,31.5,3,0,0.6,Jordan Clarkson,82
2021-22,UTA,79,27.1,16.0,5.9,14.1,41.9,2.4,7.6,31.8,1.8,2.2,82.8,0.8,2.6,3.5,2.5,1.6,0.8,0.2,1.9,25.3,1,0,4.8,Jordan Clarkson,82
2020-21,UTA,68,26.7,18.4,6.7,15.8,42.5,3.1,8.8,34.7,1.9,2.1,89.6,0.7,3.3,4.0,2.5,1.7,0.9,0.1,1.6,28.4,0,0,4.4,Jordan Clarkson,82
2019-20,TOT,71,24.0,15.2,5.5,12.2,45.4,2.1,5.8,36.8,1.9,2.3,83.6,0.7,1.9,2.6,1.9,1.4,0.6,0.2,1.5,22.5,0,0,-0.1,Jordan Clarkson,82
2019-20,UTA,42,24.7,15.6,6.0,12.9,46.2,2.2,6.0,36.6,1.5,1.9,78.5,0.7,2.1,2.8,1.6,1.4,0.7,0.2,1.8,22.6,0,0,2.2,Jordan Clarkson,82
2019-20,CLE,29,23.0,14.6,5.0,11.2,44.2,2.0,5.5,37.1,2.6,3.0,88.4,0.7,1.7,2.4,2.4,1.3,0.6,0.3,1.1,22.3,0,0,-3.3,Jordan Clarkson,82
2018-19,CLE,81,27.3,16.8,6.5,14.6,44.8,1.8,5.5,32.4,2.0,2.4,84.4,1.0,2.3,3.3,2.4,1.7,0.7,0.2,1.4,25.4,1,0,-4.3,Jordan Clarkson,82
2017-18,TOT,81,23.3,13.9,5.3,11.8,45.1,1.4,3.9,35.2,1.9,2.3,80.0,0.7,2.0,2.7,2.7,1.6,0.7,0.1,1.3,22.0,1,0,-0.5,Jordan Clarkson,82
2017-18,CLE,28,22.6,12.6,4.7,10.3,45.6,1.6,3.9,40.7,1.7,2.1,81.0,0.5,1.6,2.1,1.7,1.1,0.7,0.1,1.6,18.9,0,0,-0.6,Jordan Clarkson,82
2017-18,LAL,53,23.7,14.5,5.6,12.6,44.8,1.3,4.0,32.4,2.0,2.5,79.5,0.8,2.2,3.0,3.3,1.8,0.7,0.1,1.2,23.6,1,0,-0.4,Jordan Clarkson,82
2016-17,LAL,82,29.2,14.7,5.8,13.1,44.5,1.4,4.3,32.9,1.6,2.0,79.8,0.6,2.4,3.0,2.6,2.0,1.1,0.1,1.8,23.7,0,0,-5.1,Jordan Clarkson,82
2015-16,LAL,79,32.3,15.5,6.0,13.9,43.3,1.4,4.1,34.7,2.1,2.6,80.4,1.2,2.8,4.0,2.4,1.7,1.1,0.1,2.1,25.8,1,0,-7.9,Jordan Clarkson,82
2014-15,LAL,59,25.0,11.9,4.5,10.1,44.8,0.6,2.1,31.4,2.2,2.7,82.9,0.9,2.3,3.2,3.5,1.6,0.9,0.2,1.8,22.6,2,0,-4.1,Jordan Clarkson,82
2024-25,WAS,28,31.4,21.8,7.0,16.2,43.5,3.6,8.9,40.6,4.1,4.9,84.7,0.4,2.3,2.7,5.0,3.6,1.6,0.5,3.4,35.4,0,0,-8.5,Jordan Poole,35
2023-24,WAS,78,30.1,17.4,6.3,15.2,41.3,2.4,7.2,32.6,2.5,2.8,87.7,0.4,2.3,2.7,4.4,2.4,1.1,0.3,3.1,29.1,4,0,-7.1,Jordan Poole,35
2022-23,GSW,82,30.0,20.4,6.7,15.6,43.0,2.6,7.8,33.6,4.4,5.1,87.0,0.4,2.4,2.7,4.5,3.1,0.8,0.3,2.6,30.5,1,0,-0.1,Jordan Poole,35
2021-22,GSW,76,30.0,18.5,6.2,13.9,44.8,2.8,7.6,36.4,3.2,3.5,92.5,0.4,3.0,3.4,4.0,2.5,0.8,0.3,2.7,29.4,2,0,4.3,Jordan Poole,35
2020-21,GSW,51,19.4,12.0,4.0,9.3,43.2,1.9,5.4,35.1,2.1,2.3,88.2,0.3,1.5,1.8,1.9,1.0,0.5,0.2,1.7,18.1,0,0,0.6,Jordan Poole,35
2019-20,GSW,57,22.3,8.8,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,0.2,1.9,2.1,2.4,1.3,0.6,0.2,1.6,15.9,0,0,-3.5,Jordan Poole,35
2024-25,NYK,36,37.7,14.3,5.4,9.5,56.3,1.3,3.6,37.2,2.2,2.7,81.4,1.9,7.2,9.1,5.6,1.9,1.4,0.4,2.5,37.2,16,4,5.1,Josh Hart,96
2023-24,NYK,81,33.4,9.4,3.6,8.4,43.4,1.0,3.2,31.0,1.1,1.4,79.1,1.6,6.8,8.3,4.1,1.5,0.9,0.3,2.1,27.7,21,6,4.3,Josh Hart,96
2022-23,TOT,76,32.3,9.8,3.6,6.8,52.9,0.8,2.2,37.2,1.7,2.3,75.0,1.9,5.9,7.8,3.8,1.5,1.2,0.3,2.6,27.6,10,0,4.1,Josh Hart,96
2022-23,NYK,25,30.0,10.2,3.7,6.3,58.6,1.1,2.1,51.9,1.8,2.3,78.9,1.9,5.2,7.0,3.6,1.5,1.4,0.5,2.5,28.1,1,0,7.6,Josh Hart,96
2022-23,POR,51,33.4,9.5,3.6,7.1,50.4,0.7,2.2,30.4,1.7,2.3,73.1,1.9,6.3,8.2,3.9,1.5,1.1,0.2,2.6,27.4,9,0,2.4,Josh Hart,96
2021-22,TOT,54,33.2,14.9,5.3,10.5,50.4,1.4,3.9,34.3,3.0,3.9,75.8,1.1,6.0,7.2,4.1,2.1,1.1,0.2,2.8,31.8,12,0,-3.7,Josh Hart,96
2021-22,POR,13,32.1,19.9,7.1,14.1,50.3,2.4,6.4,37.3,3.4,4.4,77.2,0.7,4.7,5.4,4.3,2.5,1.2,0.2,2.5,34.5,0,0,-6.5,Josh Hart,96
2021-22,NOP,41,33.5,13.4,4.8,9.4,50.5,1.0,3.2,32.3,2.8,3.8,75.3,1.3,6.5,7.8,4.1,2.0,1.1,0.3,2.9,30.9,12,0,-2.8,Josh Hart,96
2020-21,NOP,47,28.7,9.2,3.2,7.3,43.9,1.3,4.1,32.6,1.5,1.9,77.5,1.1,6.9,8.0,2.3,1.0,0.8,0.3,2.4,24.5,7,0,0.0,Josh Hart,96
2019-20,NOP,65,27.0,10.1,3.5,8.2,42.3,1.9,5.4,34.2,1.3,1.8,73.9,0.9,5.6,6.5,1.7,1.2,1.0,0.4,2.5,23.2,10,0,-1.8,Josh Hart,96
2018-19,LAL,67,25.6,7.8,2.8,6.9,40.7,1.4,4.1,33.6,0.8,1.2,68.8,0.5,3.2,3.7,1.4,0.9,1.0,0.6,2.2,18.2,4,0,0.0,Josh Hart,96
2017-18,LAL,63,23.2,7.9,2.8,6.0,46.9,1.2,3.1,39.6,1.0,1.5,70.2,0.7,3.5,4.2,1.3,0.7,0.7,0.3,1.7,17.0,8,0,-1.1,Josh Hart,96
2024-25,MIN,36,33.0,19.5,6.7,14.1,47.5,1.7,4.8,35.8,4.4,5.4,82.0,1.9,5.0,6.9,4.4,3.0,0.7,0.2,2.5,34.0,6,0,1.3,Julius Randle,47
2023-24,NYK,46,35.4,24.0,8.6,18.2,47.2,1.7,5.3,31.1,5.1,6.6,78.1,2.2,7.0,9.2,5.0,3.5,0.5,0.3,2.7,41.4,18,1,4.7,Julius Randle,47
2022-23,NYK,77,35.5,25.1,8.5,18.6,45.9,2.8,8.3,34.3,5.2,6.9,75.7,1.8,8.1,10.0,4.1,2.8,0.6,0.3,3.0,43.2,40,0,2.2,Julius Randle,47
2021-22,NYK,72,35.3,20.1,7.1,17.3,41.1,1.7,5.4,30.8,4.2,5.6,75.6,1.7,8.2,9.9,5.1,3.4,0.7,0.5,2.8,40.2,31,1,-2.3,Julius Randle,47
2020-21,NYK,71,37.6,24.1,8.5,18.6,45.6,2.3,5.5,41.1,4.9,6.0,81.1,1.2,9.0,10.2,6.0,3.4,0.9,0.3,3.2,45.4,41,6,2.2,Julius Randle,47
2019-20,NYK,64,32.5,19.5,7.2,15.7,46.0,1.0,3.6,27.7,4.0,5.5,73.3,2.4,7.4,9.7,3.1,3.0,0.8,0.3,2.8,36.2,30,0,-3.8,Julius Randle,47
2018-19,NOP,73,30.6,21.4,7.8,14.9,52.4,0.9,2.7,34.4,4.9,6.7,73.1,2.2,6.5,8.7,3.1,2.8,0.7,0.6,3.4,37.7,31,1,-0.2,Julius Randle,47
2017-18,LAL,82,26.7,16.1,6.1,11.0,55.8,0.1,0.5,22.2,3.7,5.2,71.8,2.2,5.8,8.0,2.6,2.6,0.5,0.5,3.3,30.2,28,1,-1.0,Julius Randle,47
2016-17,LAL,74,28.8,13.2,5.1,10.4,48.8,0.2,0.9,27.0,2.8,3.8,72.3,2.0,6.6,8.6,3.6,2.3,0.7,0.5,3.4,30.0,18,3,-6.1,Julius Randle,47
2015-16,LAL,81,28.2,11.3,4.4,10.3,42.9,0.1,0.4,27.8,2.4,3.3,71.5,2.1,8.1,10.2,1.8,1.8,0.7,0.4,3.0,27.5,34,1,-8.4,Julius Randle,47
2014-15,LAL,1,13.6,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,-18.0,Julius Randle,47
2024-25,NYK,32,34.3,24.9,8.9,16.3,54.8,2.2,5.0,44.0,4.9,5.9,83.6,2.9,10.8,13.7,3.3,2.6,0.8,0.9,3.6,49.1,28,0,7.5,Karl-Anthony Towns,15
2023-24,MIN,62,32.7,21.8,7.7,15.3,50.4,2.2,5.3,41.6,4.1,4.7,87.3,1.5,6.8,8.3,3.0,2.9,0.7,0.7,3.3,37.5,22,0,5.2,Karl-Anthony Towns,15
2022-23,MIN,29,33.0,20.8,7.3,14.8,49.5,2.1,5.7,36.6,4.1,4.7,87.4,1.7,6.5,8.1,4.8,3.0,0.7,0.6,3.8,38.6,9,0,1.3,Karl-Anthony Towns,15
2021-22,MIN,74,33.5,24.6,8.7,16.4,52.9,2.0,4.9,41.0,5.2,6.3,82.2,2.6,7.2,9.8,3.6,3.1,1.0,1.1,3.6,45.0,40,1,3.7,Karl-Anthony Towns,15
2020-21,MIN,50,33.8,24.8,8.5,17.5,48.6,2.4,6.3,38.7,5.3,6.2,85.9,2.7,7.9,10.6,4.5,3.2,0.8,1.1,3.7,46.8,33,0,0.2,Karl-Anthony Towns,15
2019-20,MIN,35,33.9,26.5,9.0,17.8,50.8,3.3,7.9,41.2,5.1,6.5,79.6,2.7,8.1,10.8,4.4,3.1,0.9,1.2,3.3,49.3,24,0,-0.4,Karl-Anthony Towns,15
2018-19,MIN,77,33.0,24.4,8.8,17.1,51.8,1.8,4.6,40.0,4.9,5.8,83.6,3.4,9.0,12.4,3.4,3.1,0.9,1.6,3.8,48.7,54,0,0.7,Karl-Anthony Towns,15
2017-18,MIN,82,35.6,21.3,7.8,14.3,54.5,1.5,3.5,42.1,4.2,4.9,85.8,2.9,9.4,12.3,2.4,1.9,0.8,1.4,3.5,44.3,68,0,4.5,Karl-Anthony Towns,15
2016-17,MIN,82,37.0,25.1,9.8,18.0,54.2,1.2,3.4,36.7,4.3,5.2,83.2,3.6,8.7,12.3,2.7,2.6,0.7,1.3,2.9,47.1,62,1,-0.3,Karl-Anthony Towns,15
2015-16,MIN,82,32.0,18.3,7.6,14.1,54.2,0.4,1.1,34.1,2.7,3.4,81.1,2.8,7.7,10.5,2.0,2.2,0.7,1.7,3.0,38.8,52,0,-1.6,Karl-Anthony Towns,15
2024-25,PHX,22,36.0,27.7,9.8,19.1,51.2,2.4,5.9,41.1,5.8,6.9,83.6,0.5,6.0,6.5,3.8,3.3,0.8,1.3,1.8,44.3,3,0,-1.0,Kevin Durant,8
2023-24,PHX,75,37.2,27.1,10.0,19.1,52.3,2.2,5.4,41.3,4.8,5.6,85.6,0.5,6.1,6.6,5.0,3.3,0.9,1.2,1.8,45.7,14,1,3.9,Kevin Durant,8
2022-23,TOT,47,35.6,29.1,10.3,18.3,56.0,2.0,4.9,40.4,6.5,7.1,91.9,0.4,6.3,6.7,5.0,3.3,0.7,1.4,2.1,47.7,5,1,5.5,Kevin Durant,8
2022-23,PHX,8,33.7,26.0,9.1,16.0,57.0,2.8,5.1,53.7,5.0,6.0,83.3,0.4,6.0,6.4,3.5,2.5,0.3,1.3,0.9,40.9,0,0,8.6,Kevin Durant,8
2022-23,BKN,39,36.0,29.7,10.5,18.8,55.9,1.8,4.8,37.6,6.8,7.3,93.4,0.4,6.4,6.7,5.3,3.5,0.8,1.5,2.4,49.1,5,1,4.8,Kevin Durant,8
2021-22,BKN,55,37.2,29.9,10.5,20.3,51.8,2.1,5.5,38.3,6.8,7.4,91.0,0.5,6.9,7.4,6.4,3.5,0.9,0.9,2.1,50.3,18,4,4.9,Kevin Durant,8
2020-21,BKN,35,33.1,26.9,9.3,17.2,53.7,2.4,5.4,45.0,6.0,6.8,88.2,0.4,6.7,7.1,5.6,3.4,0.7,1.3,2.0,46.3,12,0,8.0,Kevin Durant,8
2018-19,GSW,78,34.6,26.0,9.2,17.7,52.1,1.8,5.0,35.3,5.7,6.5,88.5,0.4,5.9,6.4,5.9,2.9,0.7,1.1,2.0,45.0,16,2,8.4,Kevin Durant,8
2017-18,GSW,68,34.2,26.4,9.3,18.0,51.6,2.5,6.1,41.9,5.3,5.9,88.9,0.5,6.4,6.8,5.4,3.0,0.7,1.8,2.0,47.0,15,2,5.2,Kevin Durant,8
2016-17,GSW,62,33.4,25.1,8.9,16.5,53.7,1.9,5.0,37.5,5.4,6.2,87.5,0.6,7.6,8.3,4.8,2.2,1.1,1.6,1.9,48.0,23,1,11.5,Kevin Durant,8
2015-16,OKC,72,35.8,28.2,9.7,19.2,50.5,2.6,6.7,38.7,6.2,6.9,89.8,0.6,7.6,8.2,5.0,3.5,1.0,1.2,1.9,48.5,27,1,9.0,Kevin Durant,8
2014-15,OKC,27,33.8,25.4,8.8,17.3,51.0,2.4,5.9,40.3,5.4,6.3,85.4,0.6,6.0,6.6,4.1,2.7,0.9,0.9,1.5,42.1,5,0,6.2,Kevin Durant,8
2013-14,OKC,81,38.5,32.0,10.5,20.8,50.3,2.4,6.1,39.1,8.7,9.9,87.3,0.7,6.7,7.4,5.5,3.5,1.3,0.7,2.1,51.6,27,3,6.3,Kevin Durant,8
